ID,Common name,Structure,InCHl key,Other name ,Kingdom(ClassyFire),Superclass(ClassyFire),Class(ClassyFire),Subclass(ClassyFire),Parent Level 1(ClassyFire),smiles,class_results(NPClassifier),superclass_results(NPClassifier),pathway_results(NPClassifier),isglycoside(NPClassifier),LOTUS link,CheMBL link,NPAtlas?,GNPS?,NP-MRD?,NPMRD_id,References,Notes,,,
S00531,2-Chlorofallacinal,O=CC=1C=C(O)C=2C(=O)C3=C(O)C(Cl)=C(OC)C=C3C(=O)C2C1,FZDRWPBXFXCKJJ-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1016/S0031-9422(00)89847-7,,,,
S00532,"Methyl 2,2' -di-O-methyleriodermate",O=C(OC=1C(=C(OC)C(C(=O)OC)=C(C1C)C)C)C2=C(OC)C(=C(O)C(Cl)=C2C)C,LQRMPHNVQCSBFU-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9871581,,,,
S00533,di-O-methylphysodic acid,O=C(CCCCC)CC1=C2C(OC(C(CCCCC)=C(C(O)=O)C(OC)=C3)=C3OC2=O)=CC(OC)=C1,BCGVAMDEECXISL-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9961175,,,,
S00534,"ergosta 5,7,9(11)-trien-3β-ol",OC1CC2=CC=C3C(=CCC4(C)C3CCC4C(C)CCC(C)C(C)C)C2(C)CC1,URLBGWBQFUHSMG-UHFFFAOYSA-N,,,,,,,,,,,,"https://lotus.naturalproducts.net/compound/lotus_id/LTS0250916., https://lotus.naturalproducts.net/compound/lotus_id/LTS0221608",,FALSE,FALSE,FALSE,,https://doi.org/10.1046/j.1432-1327.2000.01179.x,,,,
S00535,friesiic acid,O=C(C1=C(CCCCC)C2=C(OC([C@@]32C(O)=CC(C=C3CCC)=O)=O)C=C1O)OC4=CC(O)=C(C(O)=O)C(CCC)=C4,UKSOKAJHMUBEQF-JGCGQSQUSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://openresearch-repository.anu.edu.au/handle/1885/80415,,,,
S00536,2'-O-Demethylpsoromic acid,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C(=CC(=C3C)O)C(=O)O)C=O)O,NTIAJQWCZHCRMO-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://www.jstor.org/stable/23725540?casa_token=Q9TCH0yYAO4AAAAA:67U1uWlL85EPPFlo1h9emNyUMpalmwcdIHgHESxMMihpavzmqrpTnKDrIKfBrMvxxNMu83sJ3gLxVvuzr671-4ZrrziAU9O0m7nI2EchIfhCt615b-k,,,,
S00537,"6α-acetoxyhopan-16β, 22-diol",OC1CC2(C(C3(CCC(C(C)(C)O)C13)C)CCC4C5(CCCC(C)(C5C(CC42C)OC(C)=O)C)C)C,VXNFCASCDKAKFQ-AMWWUNMDSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.54607/hcmue.js.0.2(67).435(2015),,,,
S00538,areolatin,OC1=CC2=C(C(C3=C(C(O)=C(C)C=C3)C2=O)=O)C(O)=C1O,BCNQJCOWMBZAAW-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1039/JR9480000568,,,,
S00539,beta-erythrin,O=C(N(C)C1C(OC)C2=CC=CC=C2)C(C(C3=CC=CC=C3)O)NC1=O,SNEPAVYTEITOOV-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,"Lamparter, H.W., 1864. Chemische Untersuchungen einiger Flechtenstoffe. H. Laupp.",,,,
S00540,pulverin,O=C1C=C(OC2=C1C(O)=C(C(O)=C2CC=C(C)C)CC=C(C)C)C,GNRZYLVLEDQAKH-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0030364,,FALSE,FALSE,FALSE,,"Culberson, C.F., 1969. Chemical and botanical guide to lichen products.",,,,
S00541,2-hydroxyconvirensic acid,OC(C(O)=C1C)=C(C(OC2=C(O3)C(C)=C(C(C(O)=O)=C2C)O)=C1C3=O)CO,NTMFGNRDGIVREK-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://openresearch-repository.anu.edu.au/handle/1885/74086,https://d1wqtxts1xzle7.cloudfront.net/73705017/dd7dc6fb480345be1444c87c86a4c64e8877-libre.pdf?1635330724=&response-content-disposition=inline%3B+filename%3D2_Hydroxyvirensic_Acid_a_New_Depsidone_f.pdf&Expires=1678892942&Signature=ccIeJJevU7Mr6hp8RRZbQiEBb79zPZleLaeedrrGg-smmEIQKoJUbwih~vta8uM55ZZgJaMOif9xOeWUneXlRGL4-UUPWu5l~gXKD-sBLB1oY75xP7Y~jU3M379R--lhEEv8rJqWaAazNwO8cKHIMwBi59L5DrXYHy7rym2VS-U--l80TqUcyXfCWAOp4ck4mk9nOx5S7XXpzRSi4B7eQ4s9K3aQXUyxaJLrlF8wmMuLLyY3zVehDPH18zV6j5J6R70sRzfMs2YwO~nrasxvzM5tl3N1q2YPSAaQSj1tJ-ZF-MTiTrh2t45O4oE09ZkZnyrJhET9LvffuElXtiX24w__&Key-Pair-Id=APKAJLOHF5GGSLRBV4ZA,second link has structure,,
S00542,Barbatin E,O=C1OCC(C=CC2(C)C3CCC=C(C)C3(C)C(OC(=O)C(=O)C(C)C)C(OC(=O)C(OC(=O)C)C(C)C)C2(O)C)=C1,XPCLYIPLFGFEJE-FJLWTIAFSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1111/j.1744-7909.2008.00672.x,,,,
W00001,Cryptochlorophaeic acid,O=C(O)C1=C(O)C(OC(=O)C=2C(OC)=CC(O)=CC2CCCCC)=C(O)C=C1CCCCC,LPYVRTMCNJPGMF-UHFFFAOYSA-N,"Cryptochloropheic acid; 2,4-dihydroxy-3-(4-hydroxy-2-methoxy-6-pentylbenzoyl)oxy-6-pentylbenzoic acid; o-Anisic acid, 4-hydroxy-6-pentyl-, 3-ester with 2,3,4-trihydroxy-6-pentylbenzoic acid; Benzoic acid, 2,4-dihydroxy-3-[(4-hydroxy-2-methoxy-6-pentylbenzoyl)oxy]-6-pentyl-",,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0115049,,FALSE,TRUE,FALSE,,"Asahina, Y., J. Japan. Botany. 16, 709-727 (1940)",,,,
W00002,Planaic acid,O=C(O)C=1C(OC)=CC(OC(=O)C=2C(OC)=CC(OC)=CC2CCCCC)=CC1CCCCC,FNJKTDQIJKLZGZ-UHFFFAOYSA-N,Plana acid,,,,,,,,,,,,,FALSE,TRUE,FALSE,,"Huneck, S. Z. Naturforsch. 20b, 1119-1122 (1965)",,,,
W00003,"2,2',7,7'-Tetrachlorohypericin",CC1=C2C3=C(C(=C(C4=C3C5=C6C2=C(C(=C1Cl)O)C(=O)C7=C(C(=C(C(=C67)C8=C5C(=C(C(=C8O)Cl)O)C4=O)O)Cl)O)O)Cl)C,NCOXQQDBQOSWMR-UHFFFAOYSA-N,"2,2',7,7'-Tetrachlorhypericin",,,,,,,,,,,,,TRUE,FALSE,FALSE,,10.1021/np50118a006,,,,
W00004,"2,4,5-Trichlorolichexanthone",O=C1C2=C(O)C(Cl)=C(OC)C(Cl)=C2OC=3C(Cl)=C(OC)C=C(C13)C,IKROECYDDLFKEA-UHFFFAOYSA-N,"2,4,5-Trichlorlichexanthon",,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0075519,,TRUE,FALSE,FALSE,,10.1016/0040-4020(78)88377-x,,,,
W00005,"2,4-Dichloronorlichexanthone",CC1=CC(O)=CC2=C1C(=O)C1=C(O)C(Cl)=C(O)C(Cl)=C1O2,JPFFMNSHZHZAND-UHFFFAOYSA-N,"2,4-Dichloronorlichexanthon",,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0041951,,TRUE,TRUE,TRUE,,10.1016/0040-4020(78)88377-x,,,,
W00006,(-)-Dihydropertusaric acid,O=C(O)C1C(OC(=O)C1C)CCCCCCCCCCCCCC(=O)C,SPGPUDJMXMJNCU-UHFFFAOYSA-N,(-) -Dihydropertusarsaure,,,,,,,,,,,"https://lotus.naturalproducts.net/compound/lotus_id/LTS0094647, https://lotus.naturalproducts.net/compound/lotus_id/LTS0111785",,TRUE,TRUE,FALSE,,10.1016/s0031-9422(00)85500-4,,,,
W00007,Methylstictic acid,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C4=C(C(=C3C)O)C(=O)OC4OC)C=O)OC,HQNHVWVEYNXZBJ-UHFFFAOYSA-N,Methylstictinsaure,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0027711,,TRUE,FALSE,FALSE,,10.1016/s0031-9422(00)81987-1,,,,
W00008,Lividic acid,O=C(O)C1=C(O)C=C2OC(=O)C3=C(OC2=C1CCCCC)C(O)=C(OC)C=C3CC(=O)CCCCC,YFNNJORBJZUGCV-UHFFFAOYSA-N,Lividicsaeure; 3-hydroxy-4-o-methylphysodic acid,,,,,,,,,,,,,FALSE,TRUE,TRUE,,https://doi.org/10.1071/CH9760203,,,,
W00009,Merochlorophaeic acid,O=C(O)C1=C(O)C(OC(=O)C=2C(OC)=CC(OC)=CC2CCC)=C(O)C=C1CCCCC,AAKHGLJWUOZNTQ-UHFFFAOYSA-N,Merochloropheic acid,,,,,,,,,,,,,FALSE,TRUE,FALSE,,"Asahina, Y., J. Japan. Botany 16, 709-727 (1940)",,,,
W00010,(-)-caperatic acid ,O=C(OC)CC(O)(C(=O)O)C(C(=O)O)CCCCCCCCCCCCCC,HMJJWFFZRCLIDN-UHFFFAOYSA-N, mycoblastinic acid,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0102190,,TRUE,TRUE,FALSE,,"Hesse, O., J. Prakt. Chem. 57, 409-447 (1898). First isolation from Parmelia caperata.",,,,
W00011,Haemathamnolic acid,O=CC1=C(O)C(OC(=O)C2=C(O)C(C=O)=C(OC)C=C2C)=C(C(C(=O)O)=C1O)C,KTZXEYGDCLLQMH-UHFFFAOYSA-N,Hemathamnolic acid,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0192246,,FALSE,TRUE,FALSE,,https://doi.org/10.1039/J39670001603,,,,
W00012,Peltigeroside,OCC(O)C(O)C(OC1OC(C(O)CO)C(O)C1O)C(O)CO,FDEAWJYWYKDVCX-UHFFFAOYSA-N,3-o-beta-d-galactofuranosyl-d-mannitol; beta-D-Galf-(1->3)-D-Man-OH,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0169608,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL469448/,FALSE,FALSE,FALSE,,https://doi.org/10.1111/j.1469-8137.1963.tb06327.x,,,,
W00013,Fallacinal,O=CC=1C=C(O)C=2C(=O)C=3C(O)=CC(OC)=CC3C(=O)C2C1,MCPKJGRRWINKOH-UHFFFAOYSA-N  ,Phallacinal,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0235399,,FALSE,TRUE,FALSE,,https://doi.org/10.1248/cpb1953.4.298,,,,
W00014,Cryptostictic acid,O=C1OC2=C(OC3=C1C(=CC(OC)=C3CO)C)C4=C(C(=O)OC4O)C(O)=C2C,RXSMOJAAXFOGKM-UHFFFAOYSA-N,"Reduced stictic acid, 8",,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0013183,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL173530/,TRUE,FALSE,FALSE,,10.1016/s0031-9422(00)81987-1,,,,
W00015,haemophaein,O=C1OC(O)(CC=2C1=C(O)C=C3OC4=CC(O)=CC(=C4C32)CC(=O)CCCCC)CCCCC,JFSNFQCTNOZNPB-UHFFFAOYSA-N,furfuracetic acid,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0160228,,FALSE,FALSE,FALSE,,https://doi.org/10.1515/znb-1994-0922,speculation that these two are similar based off German article,,,
W00016,Neodihydromurolic acid,O=C(O)C1C(C(=O)OC1CCCCCCCCCCCCCC(O)C)C,IQOBRUHFIHSLSL-UHFFFAOYSA-N,Neodihydromurolsaure,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0000529,,FALSE,FALSE,FALSE,,https://doi.org/10.1016/B978-0-08-022349-0.50050-3,,,,
W00017,4-O-Methylolivetoric acid ,O=C(O)C1=C(O)C=C(OC(=O)C2=C(O)C=C(OC)C=C2CC(=O)CCCCC)C=C1CCCCC,IMAXTTZXSCQDOM-UHFFFAOYSA-N,4-O-Methylolivetorsaure,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.2307/3241864,,,,
W00018,Bourgeanic acid,O=C(O)C(C)C(OC(=O)C(C)C(O)C(C)CC(C)CC)C(C)CC(C)CC,ZQEUMOKDJCSNHB-UHFFFAOYSA-N,Bourgeansaure,,,,,,,,,,,,,FALSE,TRUE,FALSE,,https://doi.org/10.1016/S0040-4039(00)84117-9/,"BRUUN, TORGER. ""Bourgeanic acid in the lichen Stereocaulon tomentosum."" Chemischer Informationsdienst 5.13 (1974)",,,
W00019,Ascomatic acid,O=C(O)C=1C(OC)=CC=2OC3=CC(OC)=CC(=C3C2C1C)C,AVVSZZOYGZWHMW-UHFFFAOYSA-N,Ascomatsaure,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0037057,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9941335,,,,
W00020,7 -Chloronorlichexanthone,O=C1C2=C(OC3=C1C(C)=CC(O)=C3)C=C(O)C(Cl)=C2O,VFXXISJCBGVCJF-UHFFFAOYSA-N,7 -Chloronorlichexanthon,,,,,,,,,,,,,FALSE,TRUE,FALSE,,https://doi.org/10.2307/3243785,,,,
W00021,4-Chloronorlichexanthone,O=C1C=2C(O)=CC(O)=C(Cl)C2OC3=CC(O)=CC(=C13)C,BKLLYUDFOSSKSW-UHFFFAOYSA-N,4-Chloronorlichexanthon,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0109984,,FALSE,TRUE,TRUE,,"Elix et al. 1978b; Sundholm 1978a,b",https://www.sciencedirect.com/science/article/pii/0040402078800556,,,
W00022,Isohyperpicrolichenic acid,O=C(O)C1=C(O)C=C2OC(=O)C3(C(OC)=CC(=O)C=C3CCCCCCC)C2=C1CCCCC,	LTZCIJKZYQDMTE-UHFFFAOYSA-N,Isohyperpikrolicheninsaure,,,,,,,,,,,"https://lotus.naturalproducts.net/compound/lotus_id/LTS0222068, https://lotus.naturalproducts.net/compound/lotus_id/LTS0263193",,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9941345,,,,
W00023,Retigeranic acid A,O=C(O)C1=C2CC3C(CCC3(C)CC2C4(C)CCC5C(C)CCC154)C(C)C,GTPDAZPJWLNUDK-UHFFFAOYSA-N,Retigeransaure A,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0207392,,FALSE,FALSE,FALSE,,https://doi.org/10.1016/S0040-4039(01)94378-3,,,,
W00024,Retigeranic acid B,O=C(O)C1=C2CC3C(CCC3(C)CC2C4(C)CCC5C(C)CCC154)C(C)C,GTPDAZPJWLNUDK-UZQQHGMGSA-N  ,Retigeransaure B,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0207392,,FALSE,FALSE,FALSE,,https://doi.org/10.1248/cpb.39.3051,,,,
W00025,Isonotatic acid,O=C(O)C=1C(O)=C(C=2OC(=O)C=3C(OC2C1C)=CC(OC)=CC3C)C,JEHYJJDRGTXSGX-UHFFFAOYSA-N,Isonotatsaure,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9840857,,,,
W00026,Malonprotocetraric acid,O=CC1=C(O)C=C(C=2C(=O)OC3=C(OC12)C(=C(C(=O)O)C(O)=C3COC(=O)CC(=O)O)C)C,QGTPMCOCAZQPEC-UHFFFAOYSA-N,Malonprotocetrarsaure,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://agris.fao.org/agris-search/search.do?recordID=US201302976849,no doi,,,
W00027,Substictic acid ,CC1=CC(OC)=C(C=O)C2=C1C(OC3=C(C4=C(C(OC4O)=O)C(O)=C3C)O2)=O,SKCUFZLDTAYNBZ-UHFFFAOYSA-N,Substictinsaure,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0224298,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9870417,,,,
W00028,Subnotatic acid,O=C(O)C1=C(O)C=C2OC(=O)C=3C(OC2=C1C)=CC(OC)=CC3C,PMSOEIDIENNTHR-UHFFFAOYSA-N,Subnotatsaure,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0113354,,FALSE,FALSE,FALSE,,"Elix, J.A. and Lajide, L., 1984. The identification of further new depsidones in the lichen Parmelia notata. Australian journal of chemistry, 37(4), pp.857-866.",,,,
W00029,Conorlobaridone,O=C(OC1=C(C(CCC)=C(C(OC)=O)C(O)=C1)O2)C3=C2C=C(O)C=C3C(CCCC)=O,SOEFSTZBAXIYMW-UHFFFAOYSA-N,Conorlobaridon,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0101292,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL368810/,FALSE,FALSE,FALSE,,DOI: 10.1071/CH9790927,,,,
W00030,Subsekikaic acid,O=C(O)C1=C(O)C(OC(=O)C2=C(O)C=C(OC)C=C2C)=C(OC)C=C1CCC,DRVCSLADCFHGDC-UHFFFAOYSA-N,Subsekikasaure,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.2307/3243621,,,,
W00031,Homoheveadride,O=C1OC(=O)C2=C1CCC=3C(=O)OC(=O)C3C(CCCCC)C(C2)CCCC,LCWOOBCFNMICPG-UHFFFAOYSA-N,Homoheveadrid,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0037388,,FALSE,FALSE,FALSE,,https://doi.org/10.1016/S0031-9422(00)81775-6,,,,
W00032,Subdidymic acid ,O=C(O)C1=C(O)C=C2OC3=CC(OC)=CC(=C3C2=C1CCC)CCC,KAACJAMYBYVFGW-UHFFFAOYSA-N,Subdidymsaure,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0113890,,FALSE,FALSE,FALSE,,https://doi.org/10.1080/00275514.1982.12021564,,,,
W00033,Subsphaeric acid,O=C(O)C1=C(O)C=C(OC(=O)C2=C(O)C=C(OC)C=C2C)C=C1CCCCCCC,LNAYIVMXSQCRRC-UHFFFAOYSA-N,Subsphaersaure,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0253755,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9881789,,,,
W00034,a-Acetylhypoconstictic acid,COC(C=C1C)=C(C(OC2=C(O3)C(COC(C)=O)=C(C4=C2C(OC4=O)O)O)=C1C3=O)C,SRDNMEWJNORVFP-UHFFFAOYSA-N,a-Acetylhypoconstictinsaure,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9851735,,,,
W00035,a-Acetylconstictic acid,COC(C=C1C)=C(C(OC2=C(O3)C(COC(C)=O)=C(C4=C2C(OC4=O)O)O)=C1C3=O)C=O,DAMFKFMEZQUFKW-UHFFFAOYSA-N,a-Acetylconstictinsaure,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://www.proquest.com/openview/5fb46060ac4383b6216aea0a67f28f9f/1?pq-origsite=gscholar&cbl=2026366&diss=y,no doi,,,
W00036,Hypoconstictic acid,O=C1OC2=C(OC3=C1C(=CC(OC)=C3C)C)C4=C(C(=O)OC4O)C(O)=C2CO,WMIUETMYAHXNHP-UHFFFAOYSA-N,Hypoconstictinsaure,,,,,,,,,,,"https://lotus.naturalproducts.net/compound/lotus_id/LTS0075256, https://lotus.naturalproducts.net/compound/lotus_id/LTS0214522",,FALSE,FALSE,FALSE,,https://www.jstor.org/stable/3242573,no doi,,,
W00037,3-O-Methylpannaric acid,O=C(O)C=1C(OC)=CC=2OC=3C(C(=O)O)=C(C=C(O)C3C2C1C)C,WAQJYQQMZXSGED-UHFFFAOYSA-N,3-0-Methylpannarsaure,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1515/znb-1991-0716,,,,
W00038,Ethyl divaricatinate,CCCC1=C(C(=CC(=C1)OC)O)C(=O)OCC,ZTEGMSJYDACIAV-UHFFFAOYSA-N,Divaricatinsaureethylester,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0113338,,TRUE,FALSE,FALSE,,10.1021/np50038a018,,,,
W00039,ethyl everninate,CCOC(=O)C1=C(C=C(C=C1C)OC)O,PJOOIAZRUIIQMU-UHFFFAOYSA-N,Everninsaureethylester; lichenol,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0056645,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1318588/,FALSE,FALSE,FALSE,,10.1007/BF03172300,https://link.springer.com/article/10.1007/BF02907917,,,
W00040,Acaranoic acid,O=C(O)C1CC(OC(=O)C1C)CCCCCCCCCC,SRMPRRDLILJEAW-UHFFFAOYSA-N,Acaranosaure,,,,,,,,,,,,,FALSE,TRUE,FALSE,,"Bendz, Gerd, J. Santesson, and L. Tibell, Acta Chem. Scand. 20, 1181 (1966). Thin-Layer chromatography, ""pleopsidic acid"" proved to be a mixture, from Acarospora chlorophana.",,,,
W00041,Acarenoic acid,O=C1OC(CCCCCCCCCC)CC(C(=O)O)C1=C,AMRFXZBKMJOJJA-UHFFFAOYSA-N,Acarenosaure,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0267984,,TRUE,FALSE,FALSE,,http://actachemscand.org/pdf/acta_vol_21_p1993-1996.pdf,no doi,,,
W00042,4-Hydroxyvulpinic acid,COC(/C(C1=CC=C(O)C=C1)=C2C(O)=C(C3=CC=CC=C3)C(O\2)=O)=O,VQFZNSIWJHZHFX-BMRADRMJSA-N,4-Hydroxyvulpinsaure,,,,,,,,,,,,,FALSE,FALSE,FALSE,,Tabacchi and Tsoupras 1987,https://dergipark.org.tr/en/pub/ijsm/article/457412,,,
W00043,Buellolide,O=C1OCC=2C(Cl)=C(OC)C=C(OC=3C(OC)=C(Cl)C(OC)=C(Cl)C3C)C12,OXWGVBMJMQGGEG-UHFFFAOYSA-N,Buellolid,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0222281,,FALSE,FALSE,FALSE,,DOI: 10.1039/c39780001041,,,,
W00044,Congrayanic acid,O=C(O)C=1C(O)=CC(O)=C(OC2=CC(OC)=CC(=C2C(=O)O)C)C1CCCCCCC,USHKOXXLHSCTLX-UHFFFAOYSA-N,Congrayansaure,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9801153,,,,
W00045,Epiphorellic acid 2,O=C(O)C1=C(O)C=C(OC)C(OC2=CC(O)=CC(=C2C(=O)OC)CCC(=O)CC)=C1CCCCC,SGQNLWJQSWFWLJ-UHFFFAOYSA-N  ,Epiphorellsaure II,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0163615,,FALSE,FALSE,FALSE,,https://doi.org/10.1016/S0031-9422(00)85501-6,,,,
W00046,Melacarpic acid,O=C(O)C1=C(O)C=C2OC3=CC(OC)=CC(=C3C2=C1CCCCCCC)C,CVRZPOWWQIURGZ-UHFFFAOYSA-N,Melacarpsaure,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9801153,,,,
W00047,Methyl ascomatate,O=C(OC)C=1C(OC)=CC=2OC3=CC(OC)=CC(=C3C2C1C)C,SIRGPDYCJOSKEV-UHFFFAOYSA-N,Ascomatsauremethylester,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0153328,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9941335,,,,
W00048,Isoschizopeltic acid,CC1=CC(OC)=C2C3=C(C)C(C(O)=O)=C(OC)C=C3OC2=C1C(OC)=O,IGHSONVVSAGQIS-UHFFFAOYSA-N,Isoschizopeltsaure,,,,,,,,,,,,,FALSE,FALSE,FALSE,,"Elix, John A., and Rajina Naidu. ""Identification of some Minor Dibenzofurans in the Lichen Combea californica."" Bibl Lichenol 57 (1995): 117.",,,,
W00049,Dechloropannarin,O=CC1=C(O)C=C(C=2C(=O)OC3=C(OC12)C(=CC(OC)=C3C)C)C,JXAOVLJGKMYVPO-UHFFFAOYSA-N,Dechlorpannarin,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0207128,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9822325,,,,
W00050,"2,5-Dichloro-6-0-methylnorlichexanthone",O=C(C1=C(O)C(Cl)=C(O)C=C1O2)C3=C2C(Cl)=C(OC)C=C3C,RYJMHKTTYOWDBW-UHFFFAOYSA-N,"2,5-Dichlor-6-0-methylnorlichexanthon",,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9911157,,,,
W00051,"4,5-Dichloro-6-0-methylnorlichexanthone",O=C1C2=C(C=C(C(Cl)=C2OC3=C1C(C)=CC(OC)=C3Cl)O)O,KFAPGXQUXINTDX-UHFFFAOYSA-N,"4,5-Dichlor-6-0-methylnorlichexanthon",,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9911157,,,,
W00052,2'-O-Methylphysodic acid,O=C(O)C=1C(OC)=CC=2OC(=O)C=3C(OC2C1CCCCC)=CC(O)=CC3CC(=O)CCCCC,	MSKUGUAVMUYBCM-UHFFFAOYSA-N,2'-O-Methylphysodsaure,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0192513,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9750849,,,,
W00053,4-O-Methylphysodic acid,O=C(O)C1=C(O)C=C2OC(=O)C=3C(OC2=C1CCCCC)=CC(OC)=CC3CC(=O)CCCCC,VFRGAVOQEJKXDU-UHFFFAOYSA-N,4-O-Methylphysodsaure,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0020285,,FALSE,FALSE,FALSE,,https://doi.org/10.2307/3241140,,,,
W00054,2'-O-Methylevernic acid,O=C(O)C=1C(OC)=CC(OC(=O)C2=C(O)C=C(OC)C=C2C)=CC1C,LRVJBUBWGRLALK-UHFFFAOYSA-N,2'-O-Methylevernsaure,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0153113,,FALSE,FALSE,FALSE,,https://doi.org/10.1002/hlca.19790620310,,,,
W00055,Neuropogolic acid,O=C(O)C1=C(C(=O)OC1CCCCCCCCCCCCCC(O)C)C,RJNPNSFGRBJXHX-UHFFFAOYSA-N,Neuropogolsaure,,,,,,,,,,,"https://lotus.naturalproducts.net/compound/lotus_id/LTS0226058, https://lotus.naturalproducts.net/compound/lotus_id/LTS0258494",,FALSE,FALSE,FALSE,,https://doi.org/10.1016/0031-9422(80)83067-6,,,,
W00056,4-O-Demethylplanaic acid,O=C(O)C=1C(OC)=CC(OC(=O)C=2C(OC)=CC(O)=CC2CCCCC)=CC1CCCCC,ZACYDWHCNGMWPB-UHFFFAOYSA-N,4-0-Demethylplanasaure,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.2307/3242078,,,,
